metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1786861855,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861855,1.000000,cart: status 200,,,,,,,,default,,,,,,,
vus,1786861855,3.000000,,,,,,,,,,,,,,,,
vus_max,1786861855,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_duration,1786861856,18.408000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_blocked,1786861856,0.011000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_connecting,1786861856,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_sending,1786861856,0.045000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_waiting,1786861856,18.270000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_receiving,1786861856,0.093000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_failed,1786861856,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
checks,1786861856,1.000000,checkout: status 200,,,,,,,,default,,,,,,,
checks,1786861856,0.000000,checkout: order_id present,,,,,,,,default,,,,,,,
data_sent,1786861856,923.000000,,,,,,,,,default,,,,,,,
data_received,1786861856,1312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786861856,2721.666375,,,,,,,,,default,,,,,,,
iterations,1786861856,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861856,3.026000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861856,0.005000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861856,0.023000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861856,2.937000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861856,0.066000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861856,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861856,1.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861856,1.742000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861856,0.009000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861856,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861856,0.041000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861856,1.657000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861856,0.044000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861856,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861856,1.000000,cart: status 200,,,,,,,,default,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_duration,1786861856,10.139000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_blocked,1786861856,0.007000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_connecting,1786861856,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_sending,1786861856,0.030000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_waiting,1786861856,10.038000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_receiving,1786861856,0.071000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_failed,1786861856,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
checks,1786861856,1.000000,checkout: status 200,,,,,,,,default,,,,,,,
checks,1786861856,0.000000,checkout: order_id present,,,,,,,,default,,,,,,,
data_sent,1786861856,921.000000,,,,,,,,,default,,,,,,,
data_received,1786861856,1312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786861856,1767.890500,,,,,,,,,default,,,,,,,
iterations,1786861856,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861856,3.303000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861856,0.006000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861856,0.023000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861856,3.229000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861856,0.051000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861856,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861856,1.000000,login: token present,,,,,,,,default,,,,,,,
vus,1786861856,3.000000,,,,,,,,,,,,,,,,
vus_max,1786861856,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861856,5.160000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861856,0.478000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861856,0.378000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861856,0.067000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861856,5.014000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861856,0.079000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861856,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861856,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861856,1.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786861856,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861856,4.364000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861856,0.007000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861856,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861856,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861856,0.028000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861856,4.302000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861856,0.034000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861856,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861856,1.000000,cart: status 200,,,,,,,,default,,,,,,,
http_reqs,1786861857,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861857,2.860000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861857,0.004000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861857,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861857,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861857,0.019000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861857,2.803000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861857,0.038000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861857,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861857,1.000000,cart: status 200,,,,,,,,default,,,,,,,
http_reqs,1786861857,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_duration,1786861857,15.618000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_blocked,1786861857,0.004000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_connecting,1786861857,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_tls_handshaking,1786861857,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_sending,1786861857,0.017000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_waiting,1786861857,15.564000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_receiving,1786861857,0.037000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_failed,1786861857,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
checks,1786861857,1.000000,checkout: status 200,,,,,,,,default,,,,,,,
checks,1786861857,0.000000,checkout: order_id present,,,,,,,,default,,,,,,,
data_sent,1786861857,927.000000,,,,,,,,,default,,,,,,,
data_received,1786861857,1315.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786861857,2441.645709,,,,,,,,,default,,,,,,,
iterations,1786861857,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786861857,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861857,2.623000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861857,0.003000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861857,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861857,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861857,0.010000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861857,2.595000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861857,0.018000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861857,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861857,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861857,1.000000,login: token present,,,,,,,,default,,,,,,,
vus,1786861857,4.000000,,,,,,,,,,,,,,,,
vus_max,1786861857,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786861858,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861858,1.363000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861858,0.004000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861858,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861858,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861858,0.015000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861858,1.321000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861858,0.027000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861858,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861858,1.000000,cart: status 200,,,,,,,,default,,,,,,,
vus,1786861858,4.000000,,,,,,,,,,,,,,,,
vus_max,1786861858,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_duration,1786861859,17.761000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_blocked,1786861859,0.012000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_sending,1786861859,0.044000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_waiting,1786861859,17.626000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_receiving,1786861859,0.091000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_failed,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
checks,1786861859,1.000000,checkout: status 200,,,,,,,,default,,,,,,,
checks,1786861859,0.000000,checkout: order_id present,,,,,,,,default,,,,,,,
data_sent,1786861859,919.000000,,,,,,,,,default,,,,,,,
data_received,1786861859,1312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786861859,2848.613417,,,,,,,,,default,,,,,,,
iterations,1786861859,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861859,2.896000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861859,0.004000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861859,0.024000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861859,2.813000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861859,0.059000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861859,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861859,1.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_duration,1786861859,11.212000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_blocked,1786861859,0.009000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_sending,1786861859,0.033000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_waiting,1786861859,11.104000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_receiving,1786861859,0.075000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_failed,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
checks,1786861859,1.000000,checkout: status 200,,,,,,,,default,,,,,,,
checks,1786861859,0.000000,checkout: order_id present,,,,,,,,default,,,,,,,
data_sent,1786861859,941.000000,,,,,,,,,default,,,,,,,
data_received,1786861859,1315.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786861859,1475.683833,,,,,,,,,default,,,,,,,
iterations,1786861859,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861859,1.738000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861859,0.004000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861859,0.015000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861859,1.689000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861859,0.034000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861859,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861859,1.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861859,2.902000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861859,0.010000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861859,0.027000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861859,2.807000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861859,0.068000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861859,1.000000,cart: status 200,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_duration,1786861859,12.073000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_blocked,1786861859,0.015000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_sending,1786861859,0.055000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_waiting,1786861859,11.919000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_receiving,1786861859,0.099000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
http_req_failed,1786861859,0.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
checks,1786861859,1.000000,checkout: status 200,,,,,,,,default,,,,,,,
checks,1786861859,0.000000,checkout: order_id present,,,,,,,,default,,,,,,,
data_sent,1786861859,928.000000,,,,,,,,,default,,,,,,,
data_received,1786861859,1312.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786861859,3049.030334,,,,,,,,,default,,,,,,,
iterations,1786861859,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1786861859,3.337000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1786861859,0.005000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1786861859,0.027000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1786861859,3.253000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1786861859,0.057000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1786861859,0.000000,,,,true,,POST,login,HTTP/1.1,default,,200,,,login,,
checks,1786861859,1.000000,login: status 200,,,,,,,,default,,,,,,,
checks,1786861859,1.000000,login: token present,,,,,,,,default,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861859,2.844000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861859,0.009000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861859,0.029000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861859,2.753000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861859,0.062000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861859,1.000000,cart: status 200,,,,,,,,default,,,,,,,
vus,1786861859,4.000000,,,,,,,,,,,,,,,,
vus_max,1786861859,200.000000,,,,,,,,,,,,,,,,
http_reqs,1786861859,1.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_duration,1786861859,2.703000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_blocked,1786861859,0.009000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_connecting,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_tls_handshaking,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_sending,1786861859,0.032000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_waiting,1786861859,2.598000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_receiving,1786861859,0.073000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
http_req_failed,1786861859,0.000000,,,,true,,POST,cart,HTTP/1.1,default,,200,,,cart,,
checks,1786861859,1.000000,cart: status 200,,,,,,,,default,,,,,,,
http_reqs,1786861860,1.000000,,,,true,,POST,checkout,HTTP/1.1,default,,200,,,checkout,,
